index,timestamp,seq,ms,motor_angle_deg,motor_speedCH0_volts,CH2_volts,CH3_volts,ellipse_angle_deg,ellipse_area_px2,frame_name,ch2_dv/dt,ch3_dv/dt,ch2_flag,ch3_flag
1760720838.704226,262284,2623352,0.0,1.0,-3.072,0.002625,0.007125,26.75,60265.5,,0.0375,0.7125,False,False
1760720838.70442,262285,2623362,0.0,1.0,-3.072,-0.000375,-0.001125,26.75,60265.5,,-0.3,-0.825,False,False
1760720838.7159894,262286,2623372,0.0,1.0,-3.072,0.003,0.00075,26.75,60265.5,,0.3375,0.1875,False,False
1760720838.735907,262287,2623382,0.0,1.0,-3.072,0.00225,0.000375,26.75,60265.5,,-0.075,-0.0375,False,False
1760720838.7407966,262288,2623392,0.0,1.0,-3.072,0.00525,-0.000375,26.75,60265.5,,0.3,-0.075,False,False
1760720838.748592,262289,2623402,0.0,1.0,-3.072,0.000375,0.001875,26.75,60265.5,,-0.4875,0.225,False,False
1760720838.7668498,262290,2623412,0.0,1.0,-3.072,0.0,-0.001125,26.75,60265.5,,-0.0375,-0.3,False,False
1760720838.7714171,262291,2623422,0.0,1.0,-3.072,0.001125,-0.006375,26.75,60265.5,,0.1125,-0.525,False,False
1760720838.7774718,262292,2623432,0.0,1.0,-3.072,0.0,-0.012375,26.75,60265.5,,-0.1125,-0.6,False,False
1760720838.79459,262293,2623442,0.0,1.0,-3.072,0.001125,-0.001125,26.75,60265.5,,0.1125,1.125,False,True
1760720838.7949653,262294,2623452,0.0,1.0,-3.072,0.00525,0.00075,26.75,60265.5,,0.4125,0.1875,False,False
1760720838.8059597,262295,2623462,0.0,1.0,-3.072,0.000375,0.0,26.75,60724.5,,-0.4875,-0.075,False,False
1760720838.8346007,262296,2623472,0.0,1.0,-3.072,0.001125,0.0015,26.75,60724.5,,0.075,0.15,False,False
1760720838.8376546,262297,2623482,0.0,1.0,-3.072,0.003,0.0045,26.75,60724.5,,0.1875,0.3,False,False
1760720838.8405342,262298,2623492,0.0,1.0,-3.072,0.00075,0.0,26.75,60724.5,,-0.225,-0.45,False,False
1760720838.8633444,262299,2623502,0.0,1.0,-3.072,0.006375,-0.000375,26.75,60724.5,,0.5625,-0.0375,False,False
1760720838.8667755,262300,2623512,0.0,1.0,-3.072,-0.000375,-0.001125,26.75,60724.5,,-0.675,-0.075,False,False
1760720838.8716593,262301,2623522,0.0,1.0,-3.072,0.003,0.003,26.75,60724.5,,0.3375,0.4125,False,False
1760720838.8850205,262302,2623532,0.0,1.0,-3.072,0.006,0.0,26.75,60724.5,,0.3,-0.3,False,False
1760720838.8889468,262303,2623542,0.0,1.0,-3.072,0.0015,0.00075,26.75,60724.5,,-0.45,0.075,False,False
1760720838.895777,262304,2623552,0.0,1.0,-3.072,0.005625,0.0,26.75,60724.5,,0.4125,-0.075,False,False
1760720838.9143746,262305,2623562,0.0,1.0,-3.072,-0.000375,-0.001125,26.75,60965.5,,-0.6,-0.1125,False,False
1760720838.914801,262306,2623572,0.0,1.0,-3.072,-0.000375,0.0,26.75,60965.5,,0.0,0.1125,False,False
1760720838.925908,262307,2623582,0.0,1.0,-3.072,-0.000375,-0.003375,26.75,60965.5,,0.0,-0.3375,False,False
1760720838.948831,262308,2623592,0.0,1.0,-3.072,-0.001875,0.0,26.75,60965.5,,-0.15,0.3375,False,False
1760720838.950856,262309,2623602,0.0,1.0,-3.072,-0.000375,0.001125,26.75,60965.5,,0.15,0.1125,False,False
1760720838.9576807,262310,2623612,0.0,1.0,-3.072,0.001125,0.0,26.75,60965.5,,0.15,-0.1125,False,False
1760720838.9789698,262311,2623622,0.0,1.0,-3.072,0.004875,0.001125,26.75,60965.5,,0.375,0.1125,False,False
1760720838.9843688,262312,2623632,0.0,1.0,-3.072,0.006375,-0.000375,26.75,60965.5,,0.15,-0.15,False,False
1760720838.9881396,262313,2623642,0.0,1.0,-3.072,0.001125,0.0015,26.75,60965.5,,-0.525,0.1875,False,False
1760720839.0031476,262315,2623662,0.0,1.0,-3.072,0.00375,0.0015,26.75,60965.5,,0.2625,0.0,False,False
1760720839.0169165,262316,2623672,0.0,1.0,-3.072,0.0015,0.0,26.75,60449.5,,-0.225,-0.15,False,False
1760720839.0333445,262318,2623692,0.0,1.0,-3.072,0.001125,-0.001125,26.75,60449.5,,-0.0375,-0.1125,False,False
1760720839.056198,262319,2623702,0.0,1.0,-3.072,0.00075,0.0,26.75,60449.5,,-0.0375,0.1125,False,False
1760720839.0649168,262321,2623722,0.0,1.0,-3.072,0.001875,0.0045,26.75,60449.5,,0.1125,0.45,False,False
1760720839.0776134,262322,2623732,0.0,1.0,-3.072,0.0045,-0.00075,26.75,60449.5,,0.2625,-0.525,False,False
1760720839.09281,262324,2623752,0.0,1.0,-3.072,0.003,0.000375,26.75,60417.0,,-0.15,0.1125,False,False
1760720839.1124208,262325,2623762,0.0,1.0,-3.072,0.006,0.00075,26.75,60417.0,,0.3,0.0375,False,False
1760720839.1260448,262327,2623782,0.0,1.0,-3.072,0.0,0.0,26.75,60417.0,,-0.6,-0.075,False,False
1760720839.139296,262328,2623792,0.0,1.0,-3.072,0.0,0.0,26.75,60417.0,,0.0,0.0,False,False
1760720839.1533308,262330,2623812,0.0,1.0,-3.072,0.003,0.000375,26.75,60417.0,,0.3,0.0375,False,False
1760720839.167031,262331,2623822,0.0,1.0,-3.072,0.003,0.0015,26.75,60902.5,,0.0,0.1125,False,False
1760720839.188672,262333,2623842,0.0,1.0,-3.072,-0.000375,-0.001125,26.75,60902.5,,-0.3375,-0.2625,False,False
1760720839.1984377,262334,2623852,0.0,1.0,-3.072,0.001125,0.001125,26.75,60902.5,,0.15,0.225,False,False
1760720839.2176073,262336,2623872,0.0,1.0,-3.072,0.006,0.00225,26.75,60902.5,,0.4875,0.1125,False,False
1760720839.228706,262337,2623882,0.0,1.0,-3.072,0.000375,0.002625,26.75,60902.5,,-0.5625,0.0375,False,False
1760720839.2429583,262339,2623902,0.0,1.0,-3.072,0.0,0.000375,26.75,60199.0,,-0.0375,-0.225,False,False
1760720839.2568476,262340,2623912,0.0,1.0,-3.072,0.001125,-0.001875,26.75,60199.0,,0.1125,-0.225,False,False
1760720839.2746725,262342,2623932,0.0,1.0,-3.072,0.002625,-0.00225,26.75,60199.0,,0.15,-0.0375,False,False
1760720839.2979734,262343,2623942,0.0,1.0,-3.072,0.0045,0.0,26.75,60199.0,,0.1875,0.225,False,False
1760720839.3064022,262345,2623962,0.0,1.0,-3.072,0.0045,-0.004125,26.75,60199.0,,0.0,-0.4125,False,False
1760720839.3207667,262346,2623972,0.0,1.0,-3.072,0.00375,-0.001875,26.75,60199.0,,-0.075,0.225,False,False
1760720839.333219,262348,2623992,0.0,1.0,-3.072,0.003,-0.000375,26.71,60998.0,,-0.075,0.15,False,False
1760720839.3468914,262349,2624002,0.0,1.0,-3.072,-0.000375,0.001875,26.71,60998.0,,-0.3375,0.225,False,False
1760720839.3650675,262351,2624022,0.0,1.0,-3.072,0.0045,-0.001875,26.71,60998.0,,0.4875,-0.375,False,False
1760720839.387079,262352,2624032,0.0,1.0,-3.072,0.001125,-0.000375,26.71,60998.0,,-0.3375,0.15,False,False
1760720839.3938808,262354,2624052,0.0,1.0,-3.072,-0.000375,0.00075,26.71,60998.0,,-0.15,0.1125,False,False
1760720839.4081852,262355,2624062,0.0,1.0,-3.072,0.003,-0.001125,26.71,60998.0,,0.3375,-0.1875,False,False
1760720839.4232104,262357,2624082,0.0,1.0,-3.072,0.00375,-0.00075,26.75,60812.5,,0.075,0.0375,False,False
1760720839.4369495,262358,2624092,0.0,1.0,-3.072,0.00075,-0.001125,26.75,60812.5,,-0.3,-0.0375,False,False
1760720839.454728,262360,2624112,0.0,1.0,-3.072,-0.001875,0.0,26.75,60812.5,,-0.2625,0.1125,False,False
1760720839.468549,262361,2624122,0.0,1.0,-3.072,0.0015,-0.003375,26.75,60812.5,,0.3375,-0.3375,False,False
1760720839.4874506,262363,2624142,0.0,1.0,-3.072,0.000375,0.003375,26.75,60812.5,,-0.1125,0.675,False,False
1760720839.5009327,262364,2624152,0.0,1.0,-3.072,0.005625,0.0,26.75,60812.5,,0.525,-0.3375,False,False
1760720839.5131254,262366,2624172,0.0,1.0,-3.072,0.003,-0.000375,26.75,60692.5,,-0.2625,-0.0375,False,False
1760720839.526807,262367,2624182,0.0,1.0,-3.072,0.004125,0.0015,26.75,60692.5,,0.1125,0.1875,False,False
1760720839.5441885,262369,2624202,0.0,1.0,-3.072,0.004125,0.0015,26.75,60692.5,,0.0,0.0,False,False
1760720839.560589,262370,2624212,0.0,1.0,-3.072,0.0,0.002625,26.75,60692.5,,-0.4125,0.1125,False,False
1760720839.5742838,262372,2624232,0.0,1.0,-3.072,0.001125,0.0,26.75,60692.5,,0.1125,-0.2625,False,False
1760720839.5890565,262373,2624242,0.0,1.0,-3.072,0.000375,0.0,26.75,60692.5,,-0.075,0.0,False,False
1760720839.602842,262375,2624262,0.0,1.0,-3.072,0.004125,0.003375,26.75,60692.5,,0.375,0.3375,False,False
1760720839.616811,262376,2624272,0.0,1.0,-3.072,0.0,-0.001125,26.75,60692.5,,-0.4125,-0.45,False,False
1760720839.632791,262378,2624292,0.0,1.0,-3.072,0.0,-0.000375,26.71,60568.0,,0.0,0.075,False,False
1760720839.6472163,262379,2624302,0.0,1.0,-3.072,0.0015,-0.000375,26.71,60568.0,,0.15,0.0,False,False
1760720839.6674042,262381,2624322,0.0,1.0,-3.072,-0.00075,-0.006375,26.71,60568.0,,-0.225,-0.6,False,False
1760720839.6891773,262382,2624332,0.0,1.0,-3.072,0.0015,-0.00075,26.71,60568.0,,0.225,0.5625,False,False
1760720839.696917,262384,2624352,0.0,1.0,-3.072,0.0015,0.00225,26.71,60568.0,,0.0,0.3,False,False
1760720839.7077272,262385,2624362,0.0,1.0,-3.072,-0.000375,0.00225,26.71,60568.0,,-0.1875,0.0,False,False
1760720839.7230194,262387,2624382,0.0,1.0,-3.072,-0.000375,-0.00075,26.71,60429.5,,0.0,-0.3,False,False
1760720839.7468147,262388,2624392,0.0,1.0,-3.072,0.0,0.003375,26.71,60429.5,,0.0375,0.4125,False,False
1760720839.7554543,262390,2624412,0.0,1.0,-3.072,-0.000375,0.00075,26.71,60429.5,,-0.0375,-0.2625,False,False
1760720839.7730122,262391,2624422,0.0,1.0,-3.072,0.001125,0.000375,26.71,60429.5,,0.15,-0.0375,False,False
1760720839.7855065,262393,2624442,0.0,1.0,-3.072,0.003,-0.006375,26.71,60429.5,,0.1875,-0.675,False,False
1760720839.7969646,262394,2624452,0.0,1.0,-3.072,0.001125,0.001125,26.71,60429.5,,-0.1875,0.75,False,False
1760720839.8128457,262396,2624472,0.0,1.0,-3.072,-0.000375,0.0,26.75,60867.5,,-0.15,-0.1125,False,False
1760720839.8270922,262397,2624482,0.0,1.0,-3.072,0.001125,-0.012375,26.75,60867.5,,0.15,-1.2375,False,False
1760720839.8445835,262399,2624502,0.0,1.0,-3.072,0.00075,0.0,26.75,60867.5,,-0.0375,1.2375,False,True
1760720839.8656614,262400,2624512,0.0,1.0,-3.072,0.005625,0.0015,26.75,60867.5,,0.4875,0.15,False,False
1760720839.8764632,262402,2624532,0.0,1.0,-3.072,0.0,0.000375,26.75,60867.5,,-0.5625,-0.1125,False,False
1760720839.8888285,262403,2624542,0.0,1.0,-3.072,0.003,0.0015,26.75,60867.5,,0.3,0.1125,False,False
1760720839.9028552,262405,2624562,0.0,1.0,-3.072,0.001125,-0.000375,26.75,60487.5,,-0.1875,-0.1875,False,False
1760720839.9269428,262406,2624572,0.0,1.0,-3.072,0.003,0.003,26.75,60487.5,,0.1875,0.3375,False,False
1760720839.9350786,262408,2624592,0.0,1.0,-3.072,-0.000375,-0.000375,26.75,60487.5,,-0.3375,-0.3375,False,False
1760720839.955981,262409,2624602,0.0,1.0,-3.072,0.0015,0.0015,26.75,60487.5,,0.1875,0.1875,False,False
1760720839.9659293,262411,2624622,0.0,1.0,-3.072,0.000375,0.000375,26.75,60487.5,,-0.1125,-0.1125,False,False
1760720839.9768696,262412,2624632,0.0,1.0,-3.072,0.00525,-0.001125,26.75,60487.5,,0.4875,-0.15,False,False
1760720839.9928916,262414,2624652,0.0,1.0,-3.072,0.0015,0.0,26.71,60699.5,,-0.375,0.1125,False,False
1760720840.0159843,262415,2624662,0.0,1.0,-3.072,0.006,0.00375,26.71,60699.5,,0.45,0.375,False,False
1760720840.0277915,262417,2624682,0.0,1.0,-3.072,0.00525,0.00225,26.71,60699.5,,-0.075,-0.15,False,False
1760720840.0438828,262418,2624692,0.0,1.0,-3.072,0.001875,0.0,26.71,60699.5,,-0.3375,-0.225,False,False
1760720840.0605395,262419,2624702,0.0,1.0,-3.072,0.003,0.003375,26.71,60699.5,,0.1125,0.3375,False,False
1760720840.0640895,262420,2624712,0.0,1.0,-3.072,0.007125,0.000375,26.71,60699.5,,0.4125,-0.3,False,False
1760720840.0668416,262421,2624722,0.0,1.0,-3.072,0.0,0.002625,26.71,60699.5,,-0.7125,0.225,False,False
1760720840.085236,262422,2624732,0.0,1.0,-3.072,-0.001875,0.0,26.75,60986.0,,-0.1875,-0.2625,False,False
1760720840.0854793,262423,2624742,0.0,1.0,-3.072,0.002625,0.001125,26.75,60986.0,,0.45,0.1125,False,False
1760720840.1024735,262424,2624752,0.0,1.0,-3.072,0.004125,0.00225,26.75,60986.0,,0.15,0.1125,False,False
1760720840.1158495,262425,2624762,0.0,1.0,-3.072,0.003,0.0,26.75,60986.0,,-0.1125,-0.225,False,False
1760720840.118996,262426,2624772,0.0,1.0,-3.072,-0.001125,0.0,26.75,60986.0,,-0.4125,0.0,False,False
1760720840.130416,262427,2624782,0.0,1.0,-3.072,-0.000375,0.0045,26.75,60986.0,,0.075,0.45,False,False
1760720840.147618,262428,2624792,0.0,1.0,-3.072,0.003,0.00075,26.75,60986.0,,0.3375,-0.375,False,False
1760720840.1487763,262429,2624802,0.0,1.0,-3.072,0.0,-0.001875,26.75,60986.0,,-0.3,-0.2625,False,False
1760720840.1571486,262430,2624812,0.0,1.0,-3.072,0.001125,-0.000375,26.75,60986.0,,0.1125,0.15,False,False
1760720840.1752396,262431,2624822,0.0,1.0,-3.072,0.006,-0.001875,26.75,60638.5,,0.4875,-0.15,False,False
1760720840.175573,262432,2624832,0.0,1.0,-3.072,-0.000375,0.0,26.75,60638.5,,-0.6375,0.1875,False,False
1760720840.1928215,262433,2624842,0.0,1.0,-3.072,0.001875,0.006,26.75,60638.5,,0.225,0.6,False,False
1760720840.205811,262434,2624852,0.0,1.0,-3.072,-0.000375,0.00375,26.75,60638.5,,-0.225,-0.225,False,False
1760720840.209324,262435,2624862,0.0,1.0,-3.072,0.0015,-0.000375,26.75,60638.5,,0.1875,-0.4125,False,False
1760720840.2192893,262436,2624872,0.0,1.0,-3.072,0.0,-0.000375,26.75,60638.5,,-0.15,0.0,False,False
1760720840.236008,262437,2624882,0.0,1.0,-3.072,0.000375,0.0,26.75,60638.5,,0.0375,0.0375,False,False
1760720840.2363307,262438,2624892,0.0,1.0,-3.072,0.001875,0.00675,26.75,60638.5,,0.15,0.675,False,False
1760720840.2469842,262439,2624902,0.0,1.0,-3.072,-0.003375,0.0,26.75,60565.0,,-0.525,-0.675,False,False
1760720840.271343,262440,2624912,0.0,1.0,-3.072,0.003375,0.0015,26.75,60565.0,,0.675,0.15,False,False
1760720840.2749565,262441,2624922,0.0,1.0,-3.072,0.00225,-0.012375,26.75,60565.0,,-0.1125,-1.3875,False,False
1760720840.2789998,262442,2624932,0.0,1.0,-3.072,0.001125,0.0015,26.75,60565.0,,-0.1125,1.3875,False,True
1760720840.298973,262443,2624942,0.0,1.0,-3.072,0.005625,0.00375,26.75,60565.0,,0.45,0.225,False,False
1760720840.3035064,262444,2624952,0.0,1.0,-3.072,0.001125,0.003,26.75,60565.0,,-0.45,-0.075,False,False
1760720840.308492,262445,2624962,0.0,1.0,-3.072,0.004125,-0.001125,26.75,60565.0,,0.3,-0.4125,False,False
1760720840.3252754,262446,2624972,0.0,1.0,-3.072,-0.000375,0.003,26.75,60650.5,,-0.45,0.4125,False,False
1760720840.325475,262447,2624982,0.0,1.0,-3.072,-0.000375,0.0,26.75,60650.5,,0.0,-0.3,False,False
1760720840.3368266,262448,2624992,0.0,1.0,-3.072,0.002625,-0.000375,26.75,60650.5,,0.3,-0.0375,False,False
1760720840.3601608,262449,2625002,0.0,1.0,-3.072,0.0015,0.0,26.75,60650.5,,-0.1125,0.0375,False,False
1760720840.364155,262450,2625012,0.0,1.0,-3.072,-0.000375,0.0,26.75,60650.5,,-0.1875,0.0,False,False
1760720840.3793435,262451,2625022,0.0,1.0,-3.072,0.003,-0.001125,26.75,60650.5,,0.3375,-0.1125,False,False
1760720840.3873682,262452,2625032,0.0,1.0,-3.072,0.004125,-0.006375,26.75,60650.5,,0.1125,-0.525,False,False
1760720840.3916118,262453,2625042,0.0,1.0,-3.072,0.0,0.003,26.75,60650.5,,-0.4125,0.9375,False,False
1760720840.397789,262454,2625052,0.0,1.0,-3.072,-0.00075,0.002625,26.75,60650.5,,-0.075,-0.0375,False,False
1760720840.4162235,262455,2625062,0.0,1.0,-3.072,0.000375,0.002625,26.75,60778.0,,0.1125,0.0,False,False
1760720840.4165375,262456,2625072,0.0,1.0,-3.072,-0.000375,0.002625,26.75,60778.0,,-0.075,0.0,False,False
1760720840.4268837,262457,2625082,0.0,1.0,-3.072,0.000375,0.004875,26.75,60778.0,,0.075,0.225,False,False
1760720840.447356,262458,2625092,0.0,1.0,-3.072,0.002625,-0.001125,26.75,60778.0,,0.225,-0.6,False,False
1760720840.4512253,262459,2625102,0.0,1.0,-3.072,0.002625,0.0045,26.75,60778.0,,0.0,0.5625,False,False
1760720840.465825,262460,2625112,0.0,1.0,-3.072,0.000375,0.00075,26.75,60778.0,,-0.225,-0.375,False,False
1760720840.4776747,262461,2625122,0.0,1.0,-3.072,0.00225,0.000375,26.75,60778.0,,0.1875,-0.0375,False,False
1760720840.482934,262462,2625132,0.0,1.0,-3.072,0.00525,-0.000375,26.75,60778.0,,0.3,-0.075,False,False
1760720840.4868033,262463,2625142,0.0,1.0,-3.072,0.00525,0.00075,26.75,60778.0,,0.0,0.1125,False,False
1760720840.5052636,262464,2625152,0.0,1.0,-3.072,0.00225,0.0,26.75,60783.0,,-0.3,-0.075,False,False
1760720840.5056658,262465,2625162,0.0,1.0,-3.072,0.0015,-0.000375,26.75,60783.0,,-0.075,-0.0375,False,False
1760720840.517616,262466,2625172,0.0,1.0,-3.072,0.0,-0.006375,26.75,60783.0,,-0.15,-0.6,False,False
1760720840.538381,262467,2625182,0.0,1.0,-3.072,0.004125,0.00075,26.75,60783.0,,0.4125,0.7125,False,False
1760720840.5434422,262468,2625192,0.0,1.0,-3.072,-0.000375,0.00525,26.75,60783.0,,-0.45,0.45,False,False
1760720840.55699,262469,2625202,0.0,1.0,-3.072,-0.000375,0.00375,26.75,60783.0,,0.0,-0.15,False,False
1760720840.5699518,262470,2625212,0.0,1.0,-3.072,0.00525,0.0045,26.75,60783.0,,0.5625,0.075,False,False
1760720840.5733843,262471,2625222,0.0,1.0,-3.072,0.00075,0.004125,26.75,60783.0,,-0.45,-0.0375,False,False
1760720840.5768516,262472,2625232,0.0,1.0,-3.072,0.0015,0.00075,26.75,60783.0,,0.075,-0.3375,False,False
1760720840.595224,262473,2625242,0.0,1.0,-3.072,0.006,0.002625,26.75,60507.0,,0.45,0.1875,False,False
1760720840.595631,262474,2625252,0.0,1.0,-3.072,-0.00075,0.003,26.75,60507.0,,-0.675,0.0375,False,False
1760720840.6090844,262475,2625262,0.0,1.0,-3.072,0.00225,0.0,26.75,60507.0,,0.3,-0.3,False,False
1760720840.632854,262476,2625272,0.0,1.0,-3.072,0.003375,-0.00075,26.75,60507.0,,0.1125,-0.075,False,False
1760720840.6341348,262477,2625282,0.0,1.0,-3.072,0.00075,0.0,26.75,60507.0,,-0.2625,0.075,False,False
1760720840.638476,262478,2625292,0.0,1.0,-3.072,0.00075,-0.001125,26.75,60507.0,,0.0,-0.1125,False,False
1760720840.6553795,262479,2625302,0.0,1.0,-3.072,0.000375,0.000375,26.75,60507.0,,-0.0375,0.15,False,False
1760720840.6564083,262480,2625312,0.0,1.0,-3.072,0.004125,0.001125,26.75,60507.0,,0.375,0.075,False,False
1760720840.6668322,262481,2625322,0.0,1.0,-3.072,-0.000375,0.006,26.75,60449.5,,-0.45,0.4875,False,False
1760720840.6919117,262482,2625332,0.0,1.0,-3.072,-0.001125,0.00075,26.75,60449.5,,-0.075,-0.525,False,False
1760720840.6973631,262483,2625342,0.0,1.0,-3.072,0.002625,0.001125,26.75,60449.5,,0.375,0.0375,False,False
1760720840.700903,262484,2625352,0.0,1.0,-3.072,0.002625,0.0,26.75,60449.5,,0.0,-0.1125,False,False
1760720840.71993,262485,2625362,0.0,1.0,-3.072,-0.000375,-0.0015,26.75,60449.5,,-0.3,-0.15,False,False
1760720840.7244434,262486,2625372,0.0,1.0,-3.072,0.003,-0.000375,26.75,60449.5,,0.3375,0.1125,False,False
1760720840.7286167,262487,2625382,0.0,1.0,-3.072,0.0015,0.00225,26.75,60449.5,,-0.15,0.2625,False,False
1760720840.7457538,262488,2625392,0.0,1.0,-3.072,0.0015,0.00225,26.75,60866.5,,0.0,0.0,False,False
1760720840.746445,262489,2625402,0.0,1.0,-3.072,0.001875,0.006,26.75,60866.5,,0.0375,0.375,False,False
1760720840.756795,262490,2625412,0.0,1.0,-3.072,0.001875,0.0015,26.75,60866.5,,0.0,-0.45,False,False
1760720840.7762928,262491,2625422,0.0,1.0,-3.072,0.00675,0.001125,26.75,60866.5,,0.4875,-0.0375,False,False
1760720840.7798617,262492,2625432,0.0,1.0,-3.072,0.001125,-0.000375,26.75,60866.5,,-0.5625,-0.15,False,False
1760720840.7963748,262493,2625442,0.0,1.0,-3.072,0.001125,0.0,26.75,60866.5,,0.0,0.0375,False,False
1760720840.807345,262494,2625452,0.0,1.0,-3.072,0.004125,-0.000375,26.75,60866.5,,0.3,-0.0375,False,False
1760720840.811203,262495,2625462,0.0,1.0,-3.072,0.001875,-0.00075,26.75,60866.5,,-0.225,-0.0375,False,False
1760720840.816853,262496,2625472,0.0,1.0,-3.072,0.0015,0.000375,26.75,60866.5,,-0.0375,0.1125,False,False
1760720840.8352149,262497,2625482,0.0,1.0,-3.072,0.0045,-0.000375,26.75,60646.0,,0.3,-0.075,False,False
1760720840.8354082,262498,2625492,0.0,1.0,-3.072,-0.000375,0.0045,26.75,60646.0,,-0.4875,0.4875,False,False
1760720840.8533616,262499,2625502,0.0,1.0,-3.072,0.00225,0.0,26.75,60646.0,,0.2625,-0.45,False,False
1760720840.8668723,262500,2625512,0.0,1.0,-3.072,0.00225,0.00525,26.75,60646.0,,0.0,0.525,False,False
1760720840.8778098,262501,2625522,0.0,1.0,-3.072,0.00075,0.0,26.75,60646.0,,-0.15,-0.525,False,False
1760720840.8834183,262502,2625532,0.0,1.0,-3.072,-0.000375,0.006,26.75,60646.0,,-0.1125,0.6,False,False
1760720840.8954046,262503,2625542,0.0,1.0,-3.072,0.00675,-0.000375,26.75,60646.0,,0.7125,-0.6375,False,False
1760720840.895634,262504,2625552,0.0,1.0,-3.072,-0.001875,-0.001125,26.75,60646.0,,-0.8625,-0.075,False,False
1760720840.906902,262505,2625562,0.0,1.0,-3.072,-0.001125,-0.000375,26.75,60629.0,,0.075,0.075,False,False
1760720840.9301507,262506,2625572,0.0,1.0,-3.072,0.00225,-0.003375,26.75,60629.0,,0.3375,-0.3,False,False
1760720840.9320364,262507,2625582,0.0,1.0,-3.072,-0.000375,-0.00075,26.75,60629.0,,-0.2625,0.2625,False,False
1760720840.9402905,262508,2625592,0.0,1.0,-3.072,-0.001875,0.003,26.75,60629.0,,-0.15,0.375,False,False
1760720840.9573195,262509,2625602,0.0,1.0,-3.072,0.0015,-0.00225,26.75,60629.0,,0.3375,-0.525,False,False
1760720840.961422,262510,2625612,0.0,1.0,-3.072,0.0015,-0.000375,26.75,60629.0,,0.0,0.1875,False,False
1760720840.9705713,262511,2625622,0.0,1.0,-3.072,-0.001875,0.0,26.75,60629.0,,-0.3375,0.0375,False,False
1760720840.9852283,262512,2625632,0.0,1.0,-3.072,0.0,0.0,26.75,60637.5,,0.1875,0.0,False,False
1760720840.98543,262513,2625642,0.0,1.0,-3.072,0.004125,0.0015,26.75,60637.5,,0.4125,0.15,False,False
1760720840.996842,262514,2625652,0.0,1.0,-3.072,0.00225,-0.00075,26.75,60637.5,,-0.1875,-0.225,False,False
1760720841.0194025,262515,2625662,0.0,1.0,-3.072,0.001125,-0.00075,26.75,60637.5,,-0.1125,0.0,False,False
1760720841.0245762,262516,2625672,0.0,1.0,-3.072,0.0015,-0.012375,26.75,60637.5,,0.0375,-1.1625,False,False
1760720841.0374172,262517,2625682,0.0,1.0,-3.072,0.004125,0.001125,26.75,60637.5,,0.2625,1.35,False,True
1760720841.0486395,262518,2625692,0.0,1.0,-3.072,-0.000375,-0.00075,26.75,60637.5,,-0.45,-0.1875,False,False
1760720841.0503142,262519,2625702,0.0,1.0,-3.072,0.002625,0.001875,26.75,60637.5,,0.3,0.2625,False,False
1760720841.056985,262520,2625712,0.0,1.0,-3.072,0.0015,-0.001875,26.75,60637.5,,-0.1125,-0.375,False,False
1760720841.0752995,262521,2625722,0.0,1.0,-3.072,0.0,0.001875,26.75,60768.0,,-0.15,0.375,False,False
1760720841.0756383,262522,2625732,0.0,1.0,-3.072,0.00375,0.00225,26.75,60768.0,,0.375,0.0375,False,False
1760720841.091378,262523,2625742,0.0,1.0,-3.072,0.0015,0.0,26.75,60768.0,,-0.225,-0.225,False,False
1760720841.1141348,262524,2625752,0.0,1.0,-3.072,0.00675,0.003,26.75,60768.0,,0.525,0.3,False,False
1760720841.1157372,262525,2625762,0.0,1.0,-3.072,0.006,0.001125,26.75,60768.0,,-0.075,-0.1875,False,False
1760720841.117954,262526,2625772,0.0,1.0,-3.072,0.0,0.001125,26.75,60768.0,,-0.6,0.0,False,False
1760720841.135238,262527,2625782,0.0,1.0,-3.072,0.003,0.0,26.75,60768.0,,0.3,-0.1125,False,False
1760720841.1357653,262528,2625792,0.0,1.0,-3.072,0.0,0.001125,26.75,60768.0,,-0.3,0.1125,False,False
1760720841.1469514,262529,2625802,0.0,1.0,-3.072,0.0015,0.0,26.75,60610.5,,0.15,-0.1125,False,False
1760720841.171279,262530,2625812,0.0,1.0,-3.072,0.003,0.003,26.75,60610.5,,0.15,0.3,False,False
1760720841.1766615,262531,2625822,0.0,1.0,-3.072,0.00225,0.000375,26.75,60610.5,,-0.075,-0.2625,False,False
1760720841.1810665,262532,2625832,0.0,1.0,-3.072,0.0015,0.003375,26.75,60610.5,,-0.075,0.3,False,False
1760720841.1973894,262533,2625842,0.0,1.0,-3.072,0.00075,0.004125,26.75,60610.5,,-0.075,0.075,False,False
1760720841.202507,262534,2625852,0.0,1.0,-3.072,0.002625,-0.000375,26.75,60610.5,,0.1875,-0.45,False,False
1760720841.2088518,262535,2625862,0.0,1.0,-3.072,0.002625,0.0,26.75,60610.5,,0.0,0.0375,False,False
1760720841.225783,262536,2625872,0.0,1.0,-3.072,0.004125,-0.001875,26.75,60654.0,,0.15,-0.1875,False,False
1760720841.226255,262537,2625882,0.0,1.0,-3.072,0.00225,-0.00075,26.75,60654.0,,-0.1875,0.1125,False,False
1760720841.2368274,262538,2625892,0.0,1.0,-3.072,0.00225,0.00075,26.75,60654.0,,0.0,0.15,False,False
1760720841.2598126,262539,2625902,0.0,1.0,-3.072,0.0045,0.0,26.75,60654.0,,0.225,-0.075,False,False
